from_HexID,to_HexID,distance
12,29,2700.855051795487
12,30,3489.09290917361
12,31,10099.629704060419
12,32,11011.151917156309
12,33,10247.248057136705
12,34,9776.358056846952
12,35,2927.396545451167
12,36,2957.348948318035
12,38,3687.02693812799
12,39,11378.75496178243
12,40,10888.30302633655
12,42,8696.088947810948
12,44,4989.402665534922
12,45,4356.341170982102
12,46,4987.7018513113
12,47,11288.154071226902
12,48,10260.465630468656
12,49,9294.291853665523
12,50,8392.48364221423
12,51,7729.897440066016
12,52,7059.886692673481
12,53,5403.289424619549
12,54,5241.387851489874
12,55,11173.338915654525
12,56,10598.481173034552
12,57,9145.01422761902
12,58,8874.134880980357
12,59,6745.507194939296
12,60,6941.371370484744
12,61,6117.598219108796
12,62,6147.460541052862
13,14,2333.8408611319414
13,16,7013.736400817224
13,17,5976.91992722436
13,18,4924.21212926444
13,19,3248.72073399464
13,20,2313.758699913934
13,22,1440.0408933975982
13,23,10942.691332444729
13,24,6120.8699928313845
13,25,5216.748724653412
13,26,4176.666754012894
13,27,3081.315800118249
13,28,2568.9265759026766
13,29,1941.3263397939775
13,30,2483.4824638806963
13,31,11046.355153895916
13,32,10299.795014723717
13,33,9499.746646103922
13,34,9028.856645814169
13,35,3830.9431550245104
13,36,3384.5156174355616
13,38,2927.498226126483
13,39,10631.253550749643
13,40,10140.801615303764
13,42,7948.587536778171
13,44,5536.0417299484025
13,45,3608.839759949319
13,46,4228.173139309796
13,47,10540.652660194115
13,48,9512.96421943587
13,49,8546.790442632737
13,50,7644.982231181451
13,51,6982.396029033235
13,52,6312.3852816407
13,53,4655.788013586768
13,54,4493.886440457099
13,55,10425.837504621739
13,56,9850.979762001765
13,57,8397.512816586244
13,58,8126.633469947576
13,59,5998.005783906515
13,60,6193.869959451963
13,61,5370.096808076015
13,62,5399.959130020079
14,16,7985.864733624096
14,17,6949.048260031228
14,18,5896.340462071307
14,19,4455.937701544115
14,20,3520.9756674634086
14,22,1028.4624072319016
14,23,11528.640134922221
14,24,7092.998325638256
14,25,6188.877057460283
14,26,5148.795086819765
14,27,4005.792860170361
14,28,3206.3586003315945
14,29,2542.795876215928
14,30,1763.8516506156714
14,31,11497.478640456804
14,32,10750.918501284605
14,33,9950.870132664813
14,34,9515.512392088125
14,35,4672.141407104955
14,36,4175.844401165508
14,38,2719.023188092988
14,39,11082.377037310533
14,40,10591.925101864654
14,42,8513.475360014816
14,44,5987.165216509296
14,45,4034.4655406508605
14,46,4019.6981012763035
14,47,10991.776146755004
14,48,9964.087705996759
14,49,8997.913929193626
14,50,8096.105717742341
14,51,7547.283852269882
14,52,6877.273104877347
14,53,5220.675836823415
14,54,4557.9732133254865
14,55,10876.960991182628
14,56,10302.103248562655
14,57,8848.636303147128
14,58,8577.756956508467
14,59,6449.129270467404
14,60,6644.9934460128525
14,61,5821.220294636904
14,62,5671.472612711335
16,17,1776.9169442201608
16,18,2901.5165325956746
16,19,4091.837227528315
16,20,5018.145779947587
16,22,6957.402326392197
16,23,4390.103335020075
16,24,1174.2834334030044
16,25,1921.5271838993806
16,26,2842.8825712182297
16,27,4346.429608652724
16,28,5490.922239903562
16,29,6549.59442033485
16,30,7337.832277712975
16,31,4585.088258322622
16,32,5496.610471418515
16,33,6183.583611336141
16,34,7475.726511979197
16,35,5210.452634315318
16,36,5274.086248503591
16,38,7332.663748686494
16,39,5914.364294141897
16,40,7578.289796363222
16,42,9053.054157027203
16,44,5394.559627634139
16,45,6805.6720992250375
16,46,7888.626842429563
16,47,6407.014349504393
16,48,7023.327651784492
16,49,7851.63408375186
16,50,8212.637218116904
16,51,8251.880415965608
16,52,7581.869668573072
16,53,5925.27240051914
16,54,7582.554229281336
16,55,7480.416446144365
16,56,8000.466711291811
16,57,9120.80111469794
16,58,9401.077385637891
16,59,7909.131938219758
16,60,7932.83245347945
16,61,7198.4047147968895
16,62,8284.63983969569
17,18,1486.6253696316958
17,19,2938.8507652533835
17,20,3981.3293063547185
17,22,5920.585852799328
17,23,5846.826264986798
17,24,1384.2572296540814
17,25,1537.9376137096913
17,26,2191.5356515773856
17,27,3309.613135059857
17,28,4454.105766310692
17,29,5512.7779467419805
17,30,6301.015804120106
17,31,6041.811188289344
17,32,6953.333401385238
17,33,7640.306541302864
17,34,8932.44944194592
17,35,4207.317372043855
17,36,4237.269774910724
17,38,6295.847275093624
17,39,7371.087224108618
17,40,9035.012726329938
17,42,8877.313222810873
17,44,5030.107698355228
17,45,6441.220169946127
17,46,7524.174913150652
17,47,7863.737279471119
17,48,8480.050581751215
17,49,9308.357013718576
17,50,8878.351812395967
17,51,7911.121715065943
17,52,7241.110967673408
17,53,5584.513699619476
17,54,7218.102300002425
17,55,8937.139376111087
17,56,9457.189641258534
17,57,9630.993416820711
17,58,9689.103686052613
17,59,7560.476000011554
17,60,7592.073752579786
17,61,6833.952785517978
17,62,7920.187910416777
18,19,1945.2255144831913
18,20,2928.621508394799
18,22,4867.878054839407
18,23,6926.067869199088
18,24,2134.7822331346333
18,25,1113.8266908652981
18,26,1138.8278536174653
18,27,2256.9053370999354
18,28,3401.3979683507723
18,29,4460.070148782058
18,30,5248.308006160185
18,31,7121.052792501633
18,32,8032.575005597528
18,33,8719.54814551515
18,34,8925.450093244555
18,35,3154.6095740839346
18,36,3184.5619769508025
18,38,5243.139477133705
18,39,8450.328828320906
18,40,10114.254330542224
18,42,7845.180984208559
18,44,3997.9754597529054
18,45,5409.087931343807
18,46,6492.042674548333
18,47,8879.946917821235
18,48,9559.2921859635
18,49,8748.02778524493
18,50,7846.2195737936445
18,51,6878.989476463623
18,52,6208.978729071087
18,53,4552.381461017156
18,54,6185.970061400106
18,55,9962.317282107188
18,56,10052.21710461396
18,57,8598.861178218398
18,58,8656.971447450293
18,59,6528.343761409231
18,60,6559.941513977466
18,61,5801.8205469156555
18,62,6888.055671814454
19,20,1144.467502337358
19,22,3427.4752943122126
19,23,8020.792159155814
19,24,3198.9708195424732
19,25,2294.8495513645016
19,26,1254.7675807239846
19,27,1226.7971769615176
19,28,2061.5226539425576
19,29,3019.6673882548603
19,30,3807.9052456329837
19,31,8215.777082458359
19,32,9127.299295554256
19,33,9774.170669706516
19,34,9210.945397758753
19,35,2193.4622869138425
19,36,2223.4146897807095
19,38,3903.264162725489
19,39,9545.053118277629
19,40,10627.534262430156
19,42,8130.676288722756
19,44,4255.468406997598
19,45,4220.186174627108
19,46,5203.9390759088
19,47,9949.878202843218
19,48,9999.69686656226
19,49,9033.523089759128
19,50,8131.714878307842
19,51,7164.48478097782
19,52,6494.474033585285
19,53,4837.876765531353
19,54,5105.23285513488
19,55,10912.57015174813
19,56,10337.712409128157
19,57,8884.35648273259
19,58,8737.979884625362
19,59,6609.352198584301
19,60,6805.216374129749
19,61,5981.443222753801
19,62,6218.732254520729
20,22,2492.5132602315066
20,23,8947.100711575074
20,24,4125.279371961743
20,25,3221.1581037837723
20,26,2181.0761331432564
20,27,1085.7251792486118
20,28,1449.786064731854
20,29,2084.7053541741557
20,30,2872.9432115522786
20,31,9142.085634877627
20,32,10053.607847973517
20,33,9399.623160368688
20,34,8964.265419792
20,35,1969.8524762683805
20,36,1999.8048791352476
20,38,3070.8772405066597
20,39,10471.361670696897
20,40,10040.678129568529
20,42,7907.066478077296
20,44,4031.8585963521364
20,45,3508.7162742140836
20,46,4371.552153689973
20,47,10440.52917445888
20,48,9412.840733700634
20,49,8446.6669568975
20,50,7544.858745446216
20,51,6940.87497033236
20,52,6270.864222939825
20,53,4614.266954885893
